Label,IATA,Latitude,Longitude,Country,Country_std
Merrill Municipal Airport,RRL,45.19889832,-89.71289825,United States,United States
Warroad International Memorial Airport,RRT,48.94139862,-95.3483963,United States,United States
Ruston Regional Airport,RSN,32.51440048,-92.59169769,United States,United States
Kerau Airport,KRU,-8.271612,147.071899,Papua Niugini,Papua Niugini
Mid-Carolina Regional Airport,SRW,35.645901,-80.520302,United States,United States
Mifflin County Airport,RED,40.67739868,-77.62680054,United States,United States
Rexburg Madison County Airport,RXE,43.8339,-111.805002,United States,United States
Ashland Municipal Sumner Parker Field,AHM,42.19029999,-122.6610031,United States,United States
Bandon State Airport,BDY,43.08649826,-124.4079971,United States,United States
Sunriver Airport,SUO,43.87630081,-121.4530029,United States,United States
Madras Municipal Airport,MDJ,44.67020035,-121.1549988,United States,United States
Idaho County Airport,IDH,45.9426,-116.123001,United States,United States
Shelby Airport,SBX,48.54069901,-111.8710022,United States,United States
Scribner State Airport,SCB,41.61029816,-96.62989807,United States,United States
Penn Valley Airport,SEG,40.8205986,-76.86389923,United States,United States
Freeman Municipal Airport,SER,38.92359924,-85.90740204,United States,United States
Sanford Seacoast Regional Airport,SFM,43.39390182,-70.70800018,United States,United States
Stuttgart Municipal Airport / Carl Humphrey Field,SGT,34.599499,-91.574997,United States,United States
Sullivan County Airport,SIV,39.11470032,-87.44830322,United States,United States
Storm Lake Municipal Airport,SLB,42.59730148,-95.24069977,United States,United States
Smith Field,SLG,36.19189835,-94.48999786,United States,United States
Sulphur Springs Municipal Airport,SLR,33.15980148,-95.62110138,United States,United States
Sumter Airport,SUM,33.99499893,-80.36129761,United States,United States
Winston Field,SNK,32.69340134,-100.9499969,United States,United States
Shawnee Regional Airport,SNL,35.35789871,-96.94280243,United States,United States
Kosipe Airport,KSP,-8.450716,147.209195,Papua Niugini,Papua Niugini
Whiteside County Airport-Joseph H Bittorf Field,SQI,41.74280167,-89.67630005,United States,United States
Stroud Municipal Airport,SUD,35.78960037,-96.65570068,United States,United States
Door County Cherryland Airport,SUE,44.84370041,-87.42150116,United States,United States
Richard I Bong Airport,SUW,46.68970108,-92.09470367,United States,United States
Susanville Municipal Airport,SVE,40.3757019,-120.572998,United States,United States
Avenger Field,SWW,32.4673996,-100.4670029,United States,United States
Bomar Field Shelbyville Municipal Airport,SYI,35.56010056,-86.44249725,United States,United States
Sylvester Airport,SYV,31.55850029,-83.89569855,United States,United States
Tuba City Airport,TBC,36.091146,-111.38286,United States,United States
Perry Stokes Airport,TAD,37.25939941,-104.3410034,United States,United States
Katiola Airport,KTC,8.1329,-5.0657,Côte d’Ivoire,Côte d’Ivoire
Ed Carlson Memorial Field South Lewis County Airport,TDO,46.47719955,-122.8059998,United States,United States
Tradewind Airport,TDW,35.16989899,-101.8259964,United States,United States
Toledo Executive Airport,TDZ,41.56489944,-83.4822998,United States,United States
Tullahoma Regional Arpt/Wm Northern Field,THA,35.38010025,-86.24639893,United States,United States
Thompson Falls Airport,THM,47.57350159,-115.2809982,United States,United States
York Airport,THV,39.917,-76.873001,United States,United States
Kennett Memorial Airport,KNT,36.22589874,-90.03659821,United States,United States
Mefford Field,TLR,36.15629959,-119.3259964,United States,United States
Twentynine Palms Airport,TNP,34.133901,-115.947347,United States,United States
Newton Municipal Airport,TNU,41.67440033,-93.021698,United States,United States
Torrington Municipal Airport,TOR,42.0644989,-104.1529999,United States,United States
Terrell Municipal Airport,TRL,32.70920181,-96.26740265,United States,United States
Tehachapi Municipal Airport,TSP,35.13499832,-118.439003,United States,United States
Taylor Airport,TYZ,34.45280075,-110.1149979,United States,United States
Bullfrog Basin Airport,BFG,37.547827,-110.712898,United States,United States
Nephi Municipal Airport,NPH,39.73880005,-111.8720016,United States,United States
Green River Municipal Airport,RVR,38.96139908,-110.2269974,United States,United States
Panguitch Municipal Airport,PNU,37.84519958,-112.3919983,United States,United States
Cascade Airport,ICS,44.49380112,-116.0159988,United States,United States
Everett-Stewart Regional Airport,UCY,36.38180161,-88.98539734,United States,United States
Waukesha County Airport,UES,43.04100037,-88.23709869,United States,United States
New Ulm Municipal Airport,ULM,44.31959915,-94.50229645,United States,United States
Dodge County Airport,UNU,43.42660141,-88.70320129,United States,United States
Kupiano Airport,KUP,-10.0736,148.218,Papua Niugini,Papua Niugini
Newport State Airport,NPT,41.53239822,-71.28150177,United States,United States
Kuyol Airport,KUX,-5.372361111,141.6238889,Papua Niugini,Papua Niugini
Kitava Airport,KVE,-8.6285,151.327,Papua Niugini,Papua Niugini
Culberson County Airport,VHN,31.05780029,-104.7839966,United States,United States
Rolla National Airport,VIH,38.12739944,-91.76950073,United States,United States
Virginia Highlands Airport,VJI,36.68709946,-82.03330231,United States,United States
Vicksburg Municipal Airport,VKS,32.23929977,-90.92839813,United States,United States
Vandalia Municipal Airport,VLA,38.99150085,-89.16619873,United States,United States
Hartness State (Springfield) Airport,VSF,43.34360123,-72.51730347,United States,United States
Gettysburg Regional Airport,GTY,39.84090042,-77.27420044,United States,United States
Sequim Valley Airport,SQV,48.09809875,-123.1869965,United States,United States
Grant County Airport,PGC,38.99489975,-79.14589691,United States,United States
Greene County Airport,WAY,39.90010071,-80.13310242,United States,United States
Enid Woodring Regional Airport,WDG,36.37919998,-97.79109955,United States,United States
Willows Glenn County Airport,WLW,39.51639938,-122.2180023,United States,United States
Waterville Robert Lafleur Airport,WVL,44.53319931,-69.67549896,United States,United States
Kiwayu Airport,KWY,-1.960559964,41.29750061,Kenya,Kenya
Tampa North Aero Park Airport,KYO,28.22130013,-82.37449646,United States,United States
West Branch Community Airport,WBK,44.244801,-84.179802,United States,United States
Atbasar Airport,ATX,51.852306,68.366892,Қазақстан,Қазақстан
Layang-Layang Airport,LAC,7.37157011,113.8440018,Malaysia,Malaysia
Luabo Airport,LBM,-18.4139,36.1068,Moçambique,Moçambique
Bukhovtsi Airfield,TGV,43.30659866,26.70089912,България,България
Loncopue Airport,LCP,-38.081902,-70.643898,Argentina,Argentina
Lansdowne Airport,LDW,-17.6128,126.743,Australia,Australia
Lekoni Airport,LEO,-1.5724,14.2878,Gabon,Gabon
St Aubin Airport,DPE,49.88249969,1.085279942,France,France
Dax Seyresse Airport,XDA,43.68920135,-1.068889976,France,France
Altiport L'Alpe d'Huez - Henri GIRAUD,AHZ,45.088299,6.08472,France,France
Barcelonnette - Saint-Pons Airport,BAE,44.387198,6.609186,France,France
Gap - Tallard Airfield,GAT,44.455002,6.03778,France,France
Mont-Dauphin - St-Crépin Airport,SCP,44.701698,6.60028,France,France
Les Sables-d'Olonne Talmont Airport,LSO,46.47689819,-1.722779989,France,France
Mulan Airport,LGE,-20.1089,127.619,Australia,Australia
Linga Linga Airport,LGN,-5.531944444,149.7341667,Papua Niugini,Papua Niugini
Miskolc Airport,MCQ,48.13690186,20.79140091,Magyarország,Magyarország
Belluno Airport,BLX,46.166549,12.250389,Italia,Italy
Ravenna Airport,RAN,44.36391,12.224978,Italia,Italy
Lucca-Tassignano Airport,LCV,43.825825,10.577928,Italia,Italy
Rieti Airport,QRT,42.4272,12.8517,Italia,Italy
Lekana Airport,LKC,-2.313,14.606,Congo,Congo
Mariánské Lázně Airport,MKA,49.92279816,12.72469997,Česko,Česko
Olomouc Airport,OLO,49.587799,17.2108,Česko,Česko
Zabreh Ostrava Airport,ZBE,49.92829895,18.07830048,Česko,Česko
Reginaldo Hammer Airport,LLH,15.4422,-87.8988,Honduras,Honduras
Kiryat Shmona Airport,KSW,33.21670151,35.59999847,ישראל,ישראל
Lissadell Airport,LLL,-16.661,128.594,Australia,Australia
Yotvata Airfield,YOT,29.901111,35.0675,ישראל,ישראל
Palma Airport,LMZ,-10.7506,40.4702,Moçambique,Moçambique
Lengbati Airport,LNC,-6.384611111,147.3686389,Papua Niugini,Papua Niugini
Munbil Airport,LNF,-4.855941,141.220165,Papua Niugini,Papua Niugini
Langimar Airport,LNM,-7.223138889,146.2270833,Papua Niugini,Papua Niugini
Francisco Primo de Verdad y Ramos Airport,LOM,21.258983,-101.943758,México,México
Aerodromo de Chaves,CHV,41.722356,-7.463064,Portugal,Portugal
Gökçeada Airport,GKD,40.204498,25.883302,Türkiye,Türkiye
Çıldır Airport,CII,37.81499863,27.89529991,Türkiye,Türkiye
Leitre Airport,LTF,-2.8337,141.6257,Papua Niugini,Papua Niugini
Lebak Rural Airport,LWA,6.6739,124.0581,Philippines,Philippines
Brak Airport,BCQ,27.653,14.272,ليبيا,ليبيا
Martubah Airport,DNF,32.54199982,22.74500084,ليبيا,ليبيا
Ponikve Airport,UZC,43.898899,19.697701,Србија,Србија
Berane Airport,IVG,42.8390007,19.86199951,Crna Gora / Црна Гора,Crna Gora / Црна Гора
Lučenec Airport,LUE,48.33940125,19.73579979,Slovensko,Slovensko
Prešov Air Base,POV,49.02970123,21.31559944,Slovensko,Slovensko
Drummond Airport,DRU,46.6208,-113.205002,United States,United States
Ware Airport,UWA,42.2820015,-72.21479797,United States,United States
Mamai Airport,MAP,-10.29083333,149.5191667,Papua Niugini,Papua Niugini
Pine Cay Airport,PIC,21.874948,-72.092344,Turks and Caicos Islands,Turks and Caicos Islands
Samana El Portillo Airport,EPS,19.32141504,-69.49591219,República Dominicana,República Dominicana
Médouneu Airport,MDV,1.0085,10.7552,Gabon,Gabon
Melfi Airport,MEF,11.060192,17.944495,Tchad تشاد,Tchad تشاد
Ambohibary Airport,OHB,-18.9175,48.21819444,Madagasikara / Madagascar,Madagasikara / Madagascar
Doany Airport,DOA,-14.36810017,49.51079941,Madagasikara / Madagascar,Madagasikara / Madagascar
Carmelita Airport,CMM,17.46120071,-90.05370331,Guatemala,Guatemala
Coatepeque Airport,CTF,14.69419956,-91.88249969,Guatemala,Guatemala
Huehuetenango Airport,HUG,15.32740021,-91.46240234,Guatemala,Guatemala
Melchor de Mencos Airport,MCR,17.06860924,-89.15222168,Guatemala,Guatemala
Manga Airport,MGP,-4.147,153.0186,Papua Niugini,Papua Niugini
Poptún Airport,PON,16.32579994,-89.41609955,Guatemala,Guatemala
Las Vegas Airport,LCF,15.668363,-88.961763,Guatemala,Guatemala
Ebadon Airport,EBN,9.330559731,166.8200073,Ṃajeḷ,Ṃajeḷ
Jabot Airport,JAT,7.749774756,168.9778376,Ṃajeḷ,Ṃajeḷ
Tinak Airport,TIC,7.133329868,171.9170074,Ṃajeḷ,Ṃajeḷ
Catacamas Airport,CAA,14.91699982,-85.90000153,Honduras,Honduras
Carta Airport,LUI,15.033192,-86.692334,Honduras,Honduras
Coyoles Airport,CYL,15.445556,-86.675278,Honduras,Honduras
Cauquira Airport,CDD,15.316667,-83.591667,Honduras,Honduras
El Arrayán Airport,OAN,15.505556,-86.574722,Honduras,Honduras
Celaque Airport,GAC,14.573492,-88.595801,Honduras,Honduras
Jicalapa Airport,GUO,15.006111,-86.049164,Honduras,Honduras
Jutigalpa airport,JUT,14.65260029,-86.22029877,Honduras,Honduras
La Esperanza Airport,LEZ,14.291111,-88.175003,Honduras,Honduras
Hooker County Airport,MHN,42.042155,-101.059113,United States,United States
Palacios Airport,PCH,15.955,-84.941391,Honduras,Honduras
Copán Ruinas Airport,RUY,14.914885,-89.007837,Honduras,Honduras
Sulaco Airport,SCD,14.90719986,-87.26339722,Honduras,Honduras
Morehead Airport,MHY,-8.714111111,141.6444444,Papua Niugini,Papua Niugini
Yoro Airport,ORO,15.1275,-87.135,Honduras,Honduras
Mainoru Airstrip,MIZ,-14.0533,134.0942,Australia,Australia
Moki Airport,MJJ,-5.7181,145.2404,Papua Niugini,Papua Niugini
Maganja da Costa Airport,MJS,-17.3087,37.5,Moçambique,Moçambique
Malekolon Airport,MKN,-4.023430556,153.6572778,Papua Niugini,Papua Niugini
Malalaua Airport,MLQ,-8.071388889,146.1554722,Papua Niugini,Papua Niugini
Hinthada Airport,HEB,17.63332939,95.46669769,မြန်မာ,မြန်မာ
Cupul Airport,TZM,21.155716,-88.172918,México,México
Cananea National Airport,CNA,31.06615,-110.097878,México,México
Ciudad Mante National Airport,MMC,22.743177,-99.017372,México,México
Atizapan de Zaragoza Airport,AZP,19.5748,-99.288803,México,México
Mulege Airport,MUG,26.905347,-111.970725,México,México
Punta Colorada Airport,PCO,23.575011,-109.535826,México,México
Santa Lucía Air Force Base / Felipe Angeles International Airport,NLU,19.755041,-99.017287,México,México
Mandalgobi Airport,MXW,45.73809814,106.2689972,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ
Nueva Guinea Airport,NVG,11.66666698,-84.44999695,Nicaragua,Nicaragua
Moses Point Airport,MOS,64.694116,-162.060699,United States,United States
